ProductID,BranchID,City,Year,Month,ProductSalesAmount,TotalTransactions,UnitsSold,RankedProduct
1635,16,Marquette,2022,May,"$ 2,699.85",10,15,4
123,16,Marquette,2022,May,"$ 2,564.73",18,27,5
1601,16,Marquette,2022,May,"$ 2,506.00",8,14,6
1992,16,Marquette,2022,May,"$ 2,429.73",18,27,7
172,16,Marquette,2022,May,"$ 2,279.76",15,24,8
198,16,Marquette,2022,May,"$ 2,260.83",10,17,9
201,16,Marquette,2022,May,"$ 2,209.83",11,17,10
1594,16,Marquette,2022,June,"$ 2,513.00",4,7,1
2008,16,Marquette,2022,June,"$ 2,203.81",12,19,2
106,16,Marquette,2022,June,"$ 2,174.36",12,19,3
1645,16,Marquette,2022,June,"$ 2,148.00",7,12,4
204,16,Marquette,2022,June,"$ 2,141.83",13,17,5
137,16,Marquette,2022,June,"$ 2,069.77",15,23,6
217,16,Marquette,2022,June,"$ 1,919.76",16,24,7
211,16,Marquette,2022,June,"$ 1,907.82",11,18,8
246,16,Marquette,2022,June,"$ 1,889.79",12,21,9
17,16,Marquette,2022,June,"$ 1,869.56",13,22,10
1594,16,Marquette,2022,July,"$ 2,872.00",5,8,1
115,16,Marquette,2022,July,"$ 2,746.56",13,24,2
198,16,Marquette,2022,July,"$ 2,526.81",13,19,3
119,16,Marquette,2022,July,"$ 2,362.25",16,25,4
177,16,Marquette,2022,July,"$ 2,309.78",14,22,5
158,16,Marquette,2022,July,"$ 2,159.76",16,24,6
211,16,Marquette,2022,July,"$ 2,119.80",13,20,7
176,16,Marquette,2022,July,"$ 2,099.79",13,21,8
106,16,Marquette,2022,July,"$ 1,945.48",10,17,9
1997,16,Marquette,2022,July,"$ 1,899.75",14,25,10
211,16,Marquette,2022,August,"$ 3,179.70",18,30,1
149,16,Marquette,2022,August,"$ 2,999.76",15,24,2
2011,16,Marquette,2022,August,"$ 2,753.73",17,27,3
173,16,Marquette,2022,August,"$ 2,667.77",13,23,4
109,16,Marquette,2022,August,"$ 2,632.12",15,23,5
2010,16,Marquette,2022,August,"$ 2,499.75",17,25,6
2007,16,Marquette,2022,August,"$ 2,222.81",12,19,7
1645,16,Marquette,2022,August,"$ 2,148.00",6,12,8
242,16,Marquette,2022,August,"$ 2,089.81",13,19,9
201,16,Marquette,2022,August,"$ 2,079.84",11,16,10
1594,16,Marquette,2022,September,"$ 2,513.00",5,7,1
172,16,Marquette,2022,September,"$ 2,279.76",15,24,2
1552,16,Marquette,2022,September,"$ 2,249.55",5,9,3
106,16,Marquette,2022,September,"$ 2,174.36",10,19,4
1635,16,Marquette,2022,September,"$ 2,159.88",8,12,5
149,16,Marquette,2022,September,"$ 2,124.83",11,17,6
1551,16,Marquette,2022,September,"$ 2,069.55",5,9,7
1992,16,Marquette,2022,September,"$ 1,979.78",13,22,8
1645,16,Marquette,2022,September,"$ 1,969.00",6,11,9
135,16,Marquette,2022,September,"$ 1,957.78",13,22,10
1592,16,Marquette,2022,October,"$ 3,402.00",11,18,1
177,16,Marquette,2022,October,"$ 2,519.76",13,24,2
262,16,Marquette,2022,October,"$ 2,379.72",17,28,3
149,16,Marquette,2022,October,"$ 2,374.81",11,19,4
88,16,Marquette,2022,October,"$ 2,189.70",18,30,5
158,16,Marquette,2022,October,"$ 2,069.77",14,23,6
76,16,Marquette,2022,October,"$ 2,039.70",20,30,7
2006,16,Marquette,2022,October,"$ 2,024.46",11,18,8
198,16,Marquette,2022,October,"$ 1,994.85",10,15,9
123,16,Marquette,2022,October,"$ 1,994.79",14,21,10
206,16,Marquette,2022,November,"$ 2,789.82",10,18,1
177,16,Marquette,2022,November,"$ 2,519.76",15,24,2
1594,16,Marquette,2022,November,"$ 2,513.00",5,7,3
127,16,Marquette,2022,November,"$ 2,239.72",18,28,4
211,16,Marquette,2022,November,"$ 2,013.81",12,19,5
175,16,Marquette,2022,November,"$ 1,954.77",16,23,6
1628,16,Marquette,2022,November,"$ 1,949.25",12,15,7
2001,16,Marquette,2022,November,"$ 1,919.76",14,24,8
14,16,Marquette,2022,November,"$ 1,869.56",15,22,9
109,16,Marquette,2022,November,"$ 1,831.04",11,16,10
1551,16,Marquette,2022,December,"$ 3,219.30",8,14,1
173,16,Marquette,2022,December,"$ 3,131.73",19,27,2
1594,16,Marquette,2022,December,"$ 2,872.00",5,8,3
206,16,Marquette,2022,December,"$ 2,324.85",9,15,4
177,16,Marquette,2022,December,"$ 2,309.78",14,22,5
162,16,Marquette,2022,December,"$ 2,249.75",18,25,6
1552,16,Marquette,2022,December,"$ 2,249.55",5,9,7
201,16,Marquette,2022,December,"$ 2,209.83",10,17,8
58,16,Marquette,2022,December,"$ 2,175.68",23,32,9
16,16,Marquette,2022,December,"$ 2,124.50",16,25,10
1552,16,Marquette,2023,January,"$ 4,749.05",10,19,1
1551,16,Marquette,2023,January,"$ 3,449.25",10,15,2
1645,16,Marquette,2023,January,"$ 3,222.00",12,18,3
115,16,Marquette,2023,January,"$ 2,632.12",14,23,4
177,16,Marquette,2023,January,"$ 2,519.76",14,24,5
1594,16,Marquette,2023,January,"$ 2,513.00",5,7,6
1593,16,Marquette,2023,January,"$ 2,508.00",9,12,7
2007,16,Marquette,2023,January,"$ 2,222.81",11,19,8
158,16,Marquette,2023,January,"$ 2,159.76",17,24,9
265,16,Marquette,2023,January,"$ 2,099.79",13,21,10
1594,16,Marquette,2023,Febuary,"$ 3,231.00",6,9,1
115,16,Marquette,2023,Febuary,"$ 2,632.12",16,23,2
1592,16,Marquette,2023,Febuary,"$ 2,457.00",7,13,3
177,16,Marquette,2023,Febuary,"$ 2,099.80",14,20,4
2011,16,Marquette,2023,Febuary,"$ 2,039.80",14,20,5
1552,16,Marquette,2023,Febuary,"$ 1,999.60",6,8,6
1572,16,Marquette,2023,Febuary,"$ 1,790.00",6,10,7
112,16,Marquette,2023,Febuary,"$ 1,763.84",10,16,8
1998,16,Marquette,2023,Febuary,"$ 1,737.78",12,22,9
1593,16,Marquette,2023,Febuary,"$ 1,672.00",6,8,10
1594,16,Marquette,2023,March,"$ 3,949.00",7,11,1
198,16,Marquette,2023,March,"$ 3,191.76",15,24,2
1593,16,Marquette,2023,March,"$ 2,926.00",9,14,3
219,16,Marquette,2023,March,"$ 2,599.75",15,25,4
242,16,Marquette,2023,March,"$ 2,309.79",13,21,5
1634,16,Marquette,2023,March,"$ 2,249.85",8,15,6
177,16,Marquette,2023,March,"$ 2,204.79",13,21,7
176,16,Marquette,2023,March,"$ 2,199.78",15,22,8
2006,16,Marquette,2023,March,"$ 2,136.93",11,19,9
1592,16,Marquette,2023,March,"$ 2,079.00",7,11,10
2006,16,Marquette,2023,April,"$ 3,486.57",19,31,1
198,16,Marquette,2023,April,"$ 2,792.79",14,21,2
149,16,Marquette,2023,April,"$ 2,749.78",15,22,3
1601,16,Marquette,2023,April,"$ 2,506.00",10,14,4
271,16,Marquette,2023,April,"$ 2,339.74",15,26,5
206,16,Marquette,2023,April,"$ 2,324.85",9,15,6
1593,16,Marquette,2023,April,"$ 2,299.00",6,11,7
119,16,Marquette,2023,April,"$ 2,267.76",16,24,8
2008,16,Marquette,2023,April,"$ 2,203.81",11,19,9
172,16,Marquette,2023,April,"$ 2,089.78",12,22,10
1594,16,Marquette,2023,May,"$ 4,667.00",8,13,1
206,16,Marquette,2023,May,"$ 3,099.80",12,20,2
2007,16,Marquette,2023,May,"$ 2,807.76",14,24,3
156,16,Marquette,2023,May,"$ 2,399.76",15,24,4
211,16,Marquette,2023,May,"$ 2,225.79",12,21,5
1591,16,Marquette,2023,May,"$ 2,028.00",7,12,6
198,16,Marquette,2023,May,"$ 1,994.85",11,15,7
1655,16,Marquette,2023,May,"$ 1,819.87",9,13,8
1645,16,Marquette,2023,May,"$ 1,790.00",7,10,9
1634,16,Marquette,2023,May,"$ 1,649.89",7,11,10
201,16,Marquette,2023,June,"$ 3,249.75",14,25,1
1635,16,Marquette,2023,June,"$ 2,339.87",7,13,2
240,16,Marquette,2023,June,"$ 2,219.70",19,30,3
121,16,Marquette,2023,June,"$ 2,089.78",13,22,4
206,16,Marquette,2023,June,"$ 2,014.87",9,13,5
168,16,Marquette,2023,June,"$ 1,999.80",14,20,6
246,16,Marquette,2023,June,"$ 1,979.78",13,22,7
183,16,Marquette,2023,June,"$ 1,899.81",13,19,8
2007,16,Marquette,2023,June,"$ 1,871.84",11,16,9
1606,16,Marquette,2023,June,"$ 1,819.86",8,14,10
1594,16,Marquette,2023,July,"$ 2,872.00",6,8,1
204,16,Marquette,2023,July,"$ 2,519.80",11,20,2
1552,16,Marquette,2023,July,"$ 2,499.50",6,10,3
201,16,Marquette,2023,July,"$ 2,209.83",11,17,4
112,16,Marquette,2023,July,"$ 2,204.80",13,20,5
125,16,Marquette,2023,July,"$ 2,184.77",15,23,6
197,16,Marquette,2023,July,"$ 2,119.80",14,20,7
1644,16,Marquette,2023,July,"$ 2,086.00",8,14,8
1551,16,Marquette,2023,July,"$ 2,069.55",6,9,9
2008,16,Marquette,2023,July,"$ 1,971.83",11,17,10
1552,16,Marquette,2023,August,"$ 2,749.45",7,11,1
1997,16,Marquette,2023,August,"$ 2,583.66",21,34,2
112,16,Marquette,2023,August,"$ 2,535.52",14,23,3
1645,16,Marquette,2023,August,"$ 2,327.00",9,13,4
206,16,Marquette,2023,August,"$ 2,324.85",9,15,5
16,16,Marquette,2023,August,"$ 2,294.46",17,27,6
14,16,Marquette,2023,August,"$ 2,209.48",16,26,7
121,16,Marquette,2023,August,"$ 2,184.77",14,23,8
149,16,Marquette,2023,August,"$ 2,124.83",11,17,9
265,16,Marquette,2023,August,"$ 2,099.79",13,21,10
1594,16,Marquette,2023,September,"$ 4,308.00",7,12,1
198,16,Marquette,2023,September,"$ 3,058.77",16,23,2
1572,16,Marquette,2023,September,"$ 2,864.00",9,16,3
201,16,Marquette,2023,September,"$ 2,599.80",12,20,4
149,16,Marquette,2023,September,"$ 2,374.81",14,19,5
160,16,Marquette,2023,September,"$ 2,339.74",17,26,6
197,16,Marquette,2023,September,"$ 2,331.78",15,22,7
1595,16,Marquette,2023,September,"$ 2,249.85",9,15,8
1571,16,Marquette,2023,September,"$ 2,226.00",8,14,9
204,16,Marquette,2023,September,"$ 2,141.83",11,17,10
1552,16,Marquette,2023,October,"$ 2,999.40",8,12,1
2006,16,Marquette,2023,October,"$ 2,361.87",14,21,2
198,16,Marquette,2023,October,"$ 2,260.83",10,17,3
2012,16,Marquette,2023,October,"$ 2,249.75",15,25,4
106,16,Marquette,2023,October,"$ 2,059.92",12,18,5
181,16,Marquette,2023,October,"$ 2,015.79",13,21,6
206,16,Marquette,2023,October,"$ 2,014.87",8,13,7
119,16,Marquette,2023,October,"$ 1,984.29",15,21,8
1999,16,Marquette,2023,October,"$ 1,919.76",17,24,9
197,16,Marquette,2023,October,"$ 1,907.82",11,18,10
1594,16,Marquette,2023,November,"$ 3,231.00",5,9,1
152,16,Marquette,2023,November,"$ 2,699.73",17,27,2
112,16,Marquette,2023,November,"$ 2,425.28",16,22,3
1989,16,Marquette,2023,November,"$ 2,183.74",17,26,4
1551,16,Marquette,2023,November,"$ 2,069.55",7,9,5
156,16,Marquette,2023,November,"$ 1,999.80",11,20,6
1596,16,Marquette,2023,November,"$ 1,979.89",6,11,7
1584,16,Marquette,2023,November,"$ 1,946.00",10,14,8
197,16,Marquette,2023,November,"$ 1,907.82",10,18,9
2009,16,Marquette,2023,November,"$ 1,899.81",10,19,10
1596,16,Marquette,2023,December,"$ 3,059.83",11,17,1
201,16,Marquette,2023,December,"$ 2,599.80",14,20,2
1551,16,Marquette,2023,December,"$ 2,529.45",7,11,3
204,16,Marquette,2023,December,"$ 2,519.80",12,20,4
129,16,Marquette,2023,December,"$ 2,479.69",20,31,5
2011,16,Marquette,2023,December,"$ 2,345.77",14,23,6
173,16,Marquette,2023,December,"$ 2,319.80",13,20,7
1592,16,Marquette,2023,December,"$ 2,268.00",7,12,8
198,16,Marquette,2023,December,"$ 2,260.83",11,17,9
158,16,Marquette,2023,December,"$ 2,249.75",16,25,10
133,16,Marquette,2024,January,"$ 2,639.67",20,33,1
2006,16,Marquette,2024,January,"$ 2,136.93",11,19,2
198,16,Marquette,2024,January,"$ 2,127.84",10,16,3
112,16,Marquette,2024,January,"$ 2,094.56",12,19,4
137,16,Marquette,2024,January,"$ 1,979.78",15,22,5
201,16,Marquette,2024,January,"$ 1,949.85",9,15,6
106,16,Marquette,2024,January,"$ 1,945.48",13,17,7
2,16,Marquette,2024,January,"$ 1,924.75",17,25,8
176,16,Marquette,2024,January,"$ 1,899.81",11,19,9
170,16,Marquette,2024,January,"$ 1,889.79",15,21,10
251,16,Marquette,2024,Febuary,"$ 2,603.72",17,28,1
1594,16,Marquette,2024,Febuary,"$ 2,513.00",6,7,2
198,16,Marquette,2024,Febuary,"$ 2,260.83",12,17,3
158,16,Marquette,2024,Febuary,"$ 2,159.76",16,24,4
160,16,Marquette,2024,Febuary,"$ 2,069.77",13,23,5
1551,16,Marquette,2024,Febuary,"$ 2,069.55",6,9,6
211,16,Marquette,2024,Febuary,"$ 2,013.81",15,19,7
1635,16,Marquette,2024,Febuary,"$ 1,979.89",6,11,8
1644,16,Marquette,2024,Febuary,"$ 1,937.00",8,13,9
1987,16,Marquette,2024,Febuary,"$ 1,919.76",16,24,10
206,16,Marquette,2024,March,"$ 3,874.75",14,25,1
1644,16,Marquette,2024,March,"$ 3,725.00",14,25,2
250,16,Marquette,2024,March,"$ 2,789.70",19,30,3
2008,16,Marquette,2024,March,"$ 2,435.79",13,21,4
242,16,Marquette,2024,March,"$ 2,419.78",17,22,5
198,16,Marquette,2024,March,"$ 2,393.82",13,18,6
2011,16,Marquette,2024,March,"$ 2,345.77",15,23,7
112,16,Marquette,2024,March,"$ 2,094.56",13,19,8
158,16,Marquette,2024,March,"$ 2,069.77",15,23,9
204,16,Marquette,2024,March,"$ 2,015.84",11,16,10
198,16,Marquette,2024,April,"$ 3,058.77",14,23,1
201,16,Marquette,2024,April,"$ 2,079.84",11,16,2
176,16,Marquette,2024,April,"$ 1,999.80",13,20,3
129,16,Marquette,2024,April,"$ 1,999.75",19,25,4
119,16,Marquette,2024,April,"$ 1,984.29",13,21,5
1626,16,Marquette,2024,April,"$ 1,917.30",9,14,6
1551,16,Marquette,2024,April,"$ 1,839.60",4,8,7
1594,16,Marquette,2024,April,"$ 1,795.00",3,5,8
15,16,Marquette,2024,April,"$ 1,784.58",15,21,9
4,16,Marquette,2024,April,"$ 1,784.58",14,21,10
1572,16,Marquette,2024,May,"$ 3,222.00",10,18,1
1594,16,Marquette,2024,May,"$ 2,872.00",6,8,2
201,16,Marquette,2024,May,"$ 2,729.79",15,21,3
197,16,Marquette,2024,May,"$ 2,543.76",16,24,4
242,16,Marquette,2024,May,"$ 2,419.78",15,22,5
211,16,Marquette,2024,May,"$ 2,225.79",13,21,6
262,16,Marquette,2024,May,"$ 2,209.74",17,26,7
109,16,Marquette,2024,May,"$ 2,174.36",13,19,8
254,16,Marquette,2024,May,"$ 2,045.78",15,22,9
2009,16,Marquette,2024,May,"$ 1,999.80",13,20,10
1594,16,Marquette,2024,June,"$ 4,667.00",9,13,1
109,16,Marquette,2024,June,"$ 3,204.32",18,28,2
1591,16,Marquette,2024,June,"$ 2,704.00",10,16,3
2007,16,Marquette,2024,June,"$ 2,573.78",16,22,4
1601,16,Marquette,2024,June,"$ 2,506.00",8,14,5
206,16,Marquette,2024,June,"$ 2,479.84",10,16,6
123,16,Marquette,2024,June,"$ 2,089.78",14,22,7
198,16,Marquette,2024,June,"$ 1,994.85",9,15,8
1572,16,Marquette,2024,June,"$ 1,969.00",6,11,9
201,16,Marquette,2024,June,"$ 1,949.85",10,15,10
1593,16,Marquette,2024,July,"$ 3,344.00",9,16,1
206,16,Marquette,2024,July,"$ 2,944.81",12,19,2
1594,16,Marquette,2024,July,"$ 2,872.00",4,8,3
242,16,Marquette,2024,July,"$ 2,749.75",16,25,4
1552,16,Marquette,2024,July,"$ 2,499.50",7,10,5
149,16,Marquette,2024,July,"$ 2,249.82",12,18,6
217,16,Marquette,2024,July,"$ 2,239.72",18,28,7
125,16,Marquette,2024,July,"$ 2,184.77",16,23,8
2009,16,Marquette,2024,July,"$ 1,899.81",11,19,9
204,16,Marquette,2024,July,"$ 1,889.85",10,15,10
1594,16,Marquette,2024,August,"$ 6,103.00",10,17,1
246,16,Marquette,2024,August,"$ 2,519.72",17,28,2
2010,16,Marquette,2024,August,"$ 2,299.77",13,23,3
1644,16,Marquette,2024,August,"$ 2,235.00",11,15,4
1572,16,Marquette,2024,August,"$ 2,148.00",9,12,5
152,16,Marquette,2024,August,"$ 2,099.79",16,21,6
204,16,Marquette,2024,August,"$ 2,015.84",10,16,7
16,16,Marquette,2024,August,"$ 1,954.54",16,23,8
212,16,Marquette,2024,August,"$ 1,886.83",11,17,9
1635,16,Marquette,2024,August,"$ 1,799.90",6,10,10
1594,16,Marquette,2024,September,"$ 3,590.00",7,10,1
206,16,Marquette,2024,September,"$ 3,564.77",14,23,2
181,16,Marquette,2024,September,"$ 2,783.71",17,29,3
2008,16,Marquette,2024,September,"$ 2,551.78",15,22,4
247,16,Marquette,2024,September,"$ 2,519.72",17,28,5
1596,16,Marquette,2024,September,"$ 2,339.87",8,13,6
1595,16,Marquette,2024,September,"$ 2,249.85",9,15,7
197,16,Marquette,2024,September,"$ 2,225.79",13,21,8
14,16,Marquette,2024,September,"$ 2,124.50",13,25,9
115,16,Marquette,2024,September,"$ 2,059.92",12,18,10
1593,16,Marquette,2024,October,"$ 2,926.00",9,14,1
1571,16,Marquette,2024,October,"$ 2,703.00",11,17,2
149,16,Marquette,2024,October,"$ 2,499.80",11,20,3
2008,16,Marquette,2024,October,"$ 2,319.80",15,20,4
204,16,Marquette,2024,October,"$ 2,267.82",13,18,5
11,16,Marquette,2024,October,"$ 2,203.42",19,29,6
198,16,Marquette,2024,October,"$ 2,127.84",10,16,7
17,16,Marquette,2024,October,"$ 2,124.50",15,25,8
158,16,Marquette,2024,October,"$ 2,069.77",15,23,9
1551,16,Marquette,2024,October,"$ 2,069.55",7,9,10
160,16,Marquette,2024,November,"$ 2,699.70",20,30,1
2006,16,Marquette,2024,November,"$ 2,249.40",14,20,2
112,16,Marquette,2024,November,"$ 2,204.80",13,20,3
115,16,Marquette,2024,November,"$ 2,174.36",14,19,4
2009,16,Marquette,2024,November,"$ 2,099.79",11,21,5
173,16,Marquette,2024,November,"$ 2,087.82",11,18,6
1606,16,Marquette,2024,November,"$ 2,079.84",10,16,7
206,16,Marquette,2024,November,"$ 2,014.87",10,13,8
1997,16,Marquette,2024,November,"$ 1,975.74",17,26,9
135,16,Marquette,2024,November,"$ 1,957.78",16,22,10
1594,16,Marquette,2024,December,"$ 4,667.00",8,13,1
1571,16,Marquette,2024,December,"$ 3,021.00",11,19,2
2007,16,Marquette,2024,December,"$ 2,924.75",18,25,3
1551,16,Marquette,2024,December,"$ 2,759.40",7,12,4
1600,16,Marquette,2024,December,"$ 2,682.00",11,18,5
181,16,Marquette,2024,December,"$ 2,591.73",17,27,6
1552,16,Marquette,2024,December,"$ 2,499.50",6,10,7
201,16,Marquette,2024,December,"$ 2,469.81",13,19,8
133,16,Marquette,2024,December,"$ 2,319.71",18,29,9
200,16,Marquette,2024,December,"$ 2,295.72",18,28,10
1594,17,Nashville,2019,January,"$ 14,001.00",24,39,1
198,17,Nashville,2019,January,"$ 7,713.42",39,58,2
206,17,Nashville,2019,January,"$ 7,284.53",31,47,3
2008,17,Nashville,2019,January,"$ 6,727.42",37,58,4
265,17,Nashville,2019,January,"$ 6,699.33",44,67,5
112,17,Nashville,2019,January,"$ 6,504.16",36,59,6
1645,17,Nashville,2019,January,"$ 6,444.00",24,36,7
2010,17,Nashville,2019,January,"$ 6,399.36",40,64,8
1571,17,Nashville,2019,January,"$ 6,360.00",28,40,9
183,17,Nashville,2019,January,"$ 6,199.38",40,62,10
198,17,Nashville,2019,Febuary,"$ 8,245.38",40,62,1
204,17,Nashville,2019,Febuary,"$ 7,811.38",41,62,2
1552,17,Nashville,2019,Febuary,"$ 7,248.55",18,29,3
109,17,Nashville,2019,Febuary,"$ 6,637.52",38,58,4
173,17,Nashville,2019,Febuary,"$ 6,611.43",38,57,5
1571,17,Nashville,2019,Febuary,"$ 6,360.00",23,40,6
1594,17,Nashville,2019,Febuary,"$ 6,103.00",12,17,7
254,17,Nashville,2019,Febuary,"$ 5,951.36",41,64,8
201,17,Nashville,2019,Febuary,"$ 5,849.55",29,45,9
179,17,Nashville,2019,Febuary,"$ 5,759.40",40,60,10
149,17,Nashville,2019,March,"$ 8,124.35",38,65,1
211,17,Nashville,2019,March,"$ 7,525.29",47,71,2
1551,17,Nashville,2019,March,"$ 7,358.40",22,32,3
1594,17,Nashville,2019,March,"$ 6,821.00",15,19,4
1592,17,Nashville,2019,March,"$ 6,804.00",24,36,5
204,17,Nashville,2019,March,"$ 6,425.49",37,51,6
2011,17,Nashville,2019,March,"$ 6,425.37",43,63,7
201,17,Nashville,2019,March,"$ 6,369.51",31,49,8
262,17,Nashville,2019,March,"$ 6,289.26",45,74,9
206,17,Nashville,2019,March,"$ 6,199.60",27,40,10
1594,17,Nashville,2019,April,"$ 11,129.00",21,31,1
1552,17,Nashville,2019,April,"$ 9,248.15",21,37,2
198,17,Nashville,2019,April,"$ 7,447.44",33,56,3
2008,17,Nashville,2019,April,"$ 7,307.37",44,63,4
106,17,Nashville,2019,April,"$ 7,095.28",38,62,5
242,17,Nashville,2019,April,"$ 6,489.41",38,59,6
206,17,Nashville,2019,April,"$ 6,354.59",28,41,7
177,17,Nashville,2019,April,"$ 6,299.40",41,60,8
160,17,Nashville,2019,April,"$ 6,299.30",46,70,9
2006,17,Nashville,2019,April,"$ 5,960.91",33,53,10
1594,17,Nashville,2019,May,"$ 10,770.00",22,30,1
198,17,Nashville,2019,May,"$ 8,644.35",42,65,2
206,17,Nashville,2019,May,"$ 7,594.51",34,49,3
173,17,Nashville,2019,May,"$ 7,075.39",42,61,4
2008,17,Nashville,2019,May,"$ 6,727.42",40,58,5
219,17,Nashville,2019,May,"$ 6,655.36",38,64,6
1552,17,Nashville,2019,May,"$ 6,248.75",15,25,7
149,17,Nashville,2019,May,"$ 6,124.51",34,49,8
176,17,Nashville,2019,May,"$ 6,099.39",38,61,9
254,17,Nashville,2019,May,"$ 6,044.35",42,65,10
1594,17,Nashville,2019,June,"$ 12,565.00",22,35,1
2007,17,Nashville,2019,June,"$ 7,487.36",43,64,2
1551,17,Nashville,2019,June,"$ 7,358.40",19,32,3
177,17,Nashville,2019,June,"$ 6,719.36",40,64,4
201,17,Nashville,2019,June,"$ 6,629.49",36,51,5
168,17,Nashville,2019,June,"$ 6,599.34",42,66,6
112,17,Nashville,2019,June,"$ 6,283.68",36,57,7
125,17,Nashville,2019,June,"$ 6,174.35",42,65,8
197,17,Nashville,2019,June,"$ 6,041.43",37,57,9
198,17,Nashville,2019,June,"$ 5,984.55",31,45,10
1594,17,Nashville,2019,July,"$ 12,565.00",22,35,1
1551,17,Nashville,2019,July,"$ 8,738.10",25,38,2
201,17,Nashville,2019,July,"$ 7,799.40",37,60,3
115,17,Nashville,2019,July,"$ 7,438.60",42,65,4
2007,17,Nashville,2019,July,"$ 6,902.41",38,59,5
198,17,Nashville,2019,July,"$ 6,649.50",34,50,6
173,17,Nashville,2019,July,"$ 6,611.43",38,57,7
109,17,Nashville,2019,July,"$ 6,523.08",39,57,8
206,17,Nashville,2019,July,"$ 6,509.58",27,42,9
4,17,Nashville,2019,July,"$ 6,203.54",45,73,10
1594,17,Nashville,2019,August,"$ 10,411.00",19,29,1
206,17,Nashville,2019,August,"$ 10,384.33",41,67,2
198,17,Nashville,2019,August,"$ 8,910.33",44,67,3
1552,17,Nashville,2019,August,"$ 8,498.30",21,34,4
1593,17,Nashville,2019,August,"$ 7,315.00",22,35,5
2006,17,Nashville,2019,August,"$ 7,198.08",45,64,6
149,17,Nashville,2019,August,"$ 7,124.43",37,57,7
201,17,Nashville,2019,August,"$ 6,369.51",34,49,8
152,17,Nashville,2019,August,"$ 6,199.38",41,62,9
254,17,Nashville,2019,August,"$ 6,137.34",44,66,10
1594,17,Nashville,2019,September,"$ 11,488.00",20,32,1
204,17,Nashville,2019,September,"$ 7,559.40",39,60,2
206,17,Nashville,2019,September,"$ 7,439.52",30,48,3
177,17,Nashville,2019,September,"$ 7,034.33",46,67,4
1552,17,Nashville,2019,September,"$ 6,998.60",18,28,5
198,17,Nashville,2019,September,"$ 6,915.48",34,52,6
106,17,Nashville,2019,September,"$ 6,866.40",39,60,7
2007,17,Nashville,2019,September,"$ 6,551.44",36,56,8
149,17,Nashville,2019,September,"$ 6,499.48",33,52,9
1551,17,Nashville,2019,September,"$ 6,438.60",18,28,10
1594,17,Nashville,2019,October,"$ 8,975.00",18,25,1
1592,17,Nashville,2019,October,"$ 8,127.00",26,43,2
1552,17,Nashville,2019,October,"$ 7,748.45",20,31,3
2006,17,Nashville,2019,October,"$ 7,423.02",42,66,4
206,17,Nashville,2019,October,"$ 7,284.53",33,47,5
149,17,Nashville,2019,October,"$ 7,124.43",35,57,6
204,17,Nashville,2019,October,"$ 6,929.45",36,55,7
201,17,Nashville,2019,October,"$ 6,889.47",37,53,8
1591,17,Nashville,2019,October,"$ 6,760.00",25,40,9
2007,17,Nashville,2019,October,"$ 6,551.44",38,56,10
2007,17,Nashville,2019,November,"$ 7,721.34",42,66,1
177,17,Nashville,2019,November,"$ 7,559.28",47,72,2
115,17,Nashville,2019,November,"$ 7,324.16",42,64,3
201,17,Nashville,2019,November,"$ 7,279.44",38,56,4
1551,17,Nashville,2019,November,"$ 7,128.45",21,31,5
206,17,Nashville,2019,November,"$ 6,819.56",32,44,6
1593,17,Nashville,2019,November,"$ 6,688.00",20,32,7
247,17,Nashville,2019,November,"$ 6,659.26",45,74,8
1626,17,Nashville,2019,November,"$ 6,299.70",30,46,9
10,17,Nashville,2019,November,"$ 6,159.20",51,80,10
1594,17,Nashville,2019,December,"$ 10,770.00",21,30,1
201,17,Nashville,2019,December,"$ 10,269.21",55,79,2
1552,17,Nashville,2019,December,"$ 9,748.05",28,39,3
219,17,Nashville,2019,December,"$ 9,567.08",53,92,4
212,17,Nashville,2019,December,"$ 9,101.18",52,82,5
185,17,Nashville,2019,December,"$ 9,019.18",55,82,6
2010,17,Nashville,2019,December,"$ 8,999.10",58,90,7
168,17,Nashville,2019,December,"$ 8,999.10",54,90,8
206,17,Nashville,2019,December,"$ 8,834.43",39,57,9
2006,17,Nashville,2019,December,"$ 8,660.19",50,77,10
206,17,Nashville,2020,January,"$ 9,299.40",41,60,1
198,17,Nashville,2020,January,"$ 8,910.33",46,67,2
1551,17,Nashville,2020,January,"$ 8,738.10",25,38,3
1594,17,Nashville,2020,January,"$ 8,257.00",15,23,4
2007,17,Nashville,2020,January,"$ 7,604.35",44,65,5
1596,17,Nashville,2020,January,"$ 7,559.58",26,42,6
2008,17,Nashville,2020,January,"$ 7,423.36",43,64,7
173,17,Nashville,2020,January,"$ 7,423.36",43,64,8
2010,17,Nashville,2020,January,"$ 7,399.26",50,74,9
2006,17,Nashville,2020,January,"$ 7,198.08",39,64,10
1594,17,Nashville,2020,Febuary,"$ 13,642.00",27,38,1
1552,17,Nashville,2020,Febuary,"$ 9,998.00",26,40,2
201,17,Nashville,2020,Febuary,"$ 9,749.25",45,75,3
2006,17,Nashville,2020,Febuary,"$ 8,885.13",52,79,4
204,17,Nashville,2020,Febuary,"$ 8,819.30",48,70,5
198,17,Nashville,2020,Febuary,"$ 8,644.35",47,65,6
211,17,Nashville,2020,Febuary,"$ 8,267.22",48,78,7
