Customer_ID,Product_ID,Transaction_Date,Units_Sold,State
664,1946,2022-02-05,7,Minnesota
317,1974,2022-02-05,5,Georgia
278,725,2022-02-05,2,Pennsylvania
724,570,2022-02-05,5,New Jersey
213,544,2022-02-05,2,Maryland
606,1884,2022-02-05,1,Tennessee
892,1240,2022-02-05,9,Florida
429,748,2022-02-05,8,Georgia
971,1516,2022-02-05,6,Nebraska
900,1733,2022-02-05,7,New York
447,224,2022-02-05,2,Ohio
282,1631,2022-02-05,1,California
317,444,2022-02-05,8,North Carolina
174,1437,2022-02-05,7,Minnesota
927,1745,2022-02-05,2,New Jersey
217,760,2022-02-05,4,North Carolina
796,937,2022-02-05,7,Texas
575,819,2022-02-05,9,California
294,319,2022-02-05,8,Pennsylvania
136,20,2022-02-06,4,Ohio
775,1470,2022-02-06,4,Idaho
390,537,2022-02-06,10,Georgia
965,470,2022-02-06,3,Kansas
226,1206,2022-02-06,3,South Carolina
505,1093,2022-02-06,2,Hawaii
691,234,2022-02-06,5,Florida
219,1366,2022-02-06,4,Oklahoma
942,1770,2022-02-06,10,Florida
117,360,2022-02-06,1,Nebraska
194,1898,2022-02-06,4,Florida
283,284,2022-02-06,1,California
616,282,2022-02-06,1,Texas
748,472,2022-02-06,8,Michigan
409,87,2022-02-06,6,Florida
739,807,2022-02-06,3,Florida
237,56,2022-02-06,5,Georgia
402,187,2022-02-06,8,Michigan
167,1397,2022-02-06,2,Alabama
222,1854,2022-02-06,3,California
714,940,2022-02-06,8,Florida
999,531,2022-02-06,1,California
311,818,2022-02-06,10,Ohio
270,1471,2022-02-06,3,New York
235,1603,2022-02-06,2,New Jersey
229,1953,2022-02-06,5,South Carolina
551,922,2022-02-06,5,Mississippi
811,334,2022-02-06,7,Illinois
571,832,2022-02-06,4,Missouri
346,1681,2022-02-06,7,Alabama
929,1953,2022-02-06,6,New Jersey
923,1431,2022-02-06,5,Missouri
806,1615,2022-02-06,10,Florida
203,1699,2022-02-06,2,California
629,1639,2022-02-06,5,Washington
662,1712,2022-02-06,8,New York
664,522,2022-02-06,9,Oregon
572,615,2022-02-06,8,Florida
252,172,2022-02-06,1,Florida
775,1942,2022-02-06,2,Washington
623,1658,2022-02-06,10,Michigan
307,1756,2022-02-06,3,North Carolina
774,26,2022-02-06,10,Pennsylvania
264,867,2022-02-06,9,Virginia
284,1858,2022-02-06,3,Alaska
502,618,2022-02-07,7,Colorado
895,1392,2022-02-07,10,New Hampshire
840,1388,2022-02-07,4,New York
194,868,2022-02-07,7,California
261,1886,2022-02-07,10,South Dakota
700,1495,2022-02-07,10,Nevada
454,1269,2022-02-07,2,Arizona
812,1595,2022-02-07,3,Florida
436,1538,2022-02-07,8,Kansas
240,1438,2022-02-07,4,Oregon
904,1750,2022-02-07,7,Georgia
170,1574,2022-02-07,2,New York
514,819,2022-02-07,4,Missouri
972,959,2022-02-07,3,Washington
775,1713,2022-02-07,7,Pennsylvania
128,1317,2022-02-07,3,Washington
628,1139,2022-02-07,4,Colorado
496,1236,2022-02-07,9,Washington
331,1009,2022-02-07,3,Florida
598,74,2022-02-07,2,South Carolina
206,389,2022-02-07,4,California
252,1605,2022-02-07,10,Washington
491,1477,2022-02-07,2,Idaho
241,1206,2022-02-07,5,California
223,142,2022-02-07,1,New York
322,115,2022-02-07,4,Louisiana
218,1265,2022-02-07,1,Illinois
468,1634,2022-02-07,4,Louisiana
767,1410,2022-02-07,5,Florida
472,1933,2022-02-07,7,North Carolina
207,557,2022-02-07,5,North Carolina
797,274,2022-02-07,4,California
125,1898,2022-02-07,4,Virginia
215,819,2022-02-07,1,California
402,1684,2022-02-07,9,Texas
941,327,2022-02-07,9,Texas
720,620,2022-02-07,2,California
115,1481,2022-02-07,1,Pennsylvania
940,1653,2022-02-07,5,Florida
695,1995,2022-02-08,1,New York
259,1786,2022-02-08,7,Texas
887,867,2022-02-08,3,Texas
344,1685,2022-02-08,4,North Carolina
777,1065,2022-02-08,2,Virginia
951,1530,2022-02-08,7,Louisiana
742,1451,2022-02-08,10,Texas
447,162,2022-02-08,3,Oregon
438,780,2022-02-08,5,Massachusetts
153,614,2022-02-08,8,Colorado
133,620,2022-02-08,1,California
307,741,2022-02-08,10,New Jersey
844,825,2022-02-08,3,Utah
284,546,2022-02-08,3,Hawaii
488,498,2022-02-08,8,Kentucky
768,1919,2022-02-08,2,Florida
367,248,2022-02-08,5,Texas
780,590,2022-02-08,9,Nevada
671,993,2022-02-08,2,Missouri
280,139,2022-02-08,8,Virginia
226,1795,2022-02-08,4,Texas
480,1242,2022-02-08,8,California
739,1378,2022-02-08,4,South Carolina
197,1158,2022-02-08,2,Florida
316,1595,2022-02-08,7,California
525,727,2022-02-08,4,Mississippi
408,1068,2022-02-08,4,California
517,230,2022-02-08,8,New Jersey
769,588,2022-02-08,6,Texas
924,510,2022-02-08,10,Michigan
391,829,2022-02-08,5,Tennessee
903,865,2022-02-08,9,Texas
330,1919,2022-02-08,8,Oklahoma
872,1829,2022-02-08,5,Oregon
160,659,2022-02-08,7,Pennsylvania
813,1530,2022-02-08,9,Wyoming
356,808,2022-02-08,9,Ohio
106,1892,2022-02-08,10,Texas
857,882,2022-02-08,5,New Jersey
340,549,2022-02-08,3,New Jersey
438,1728,2022-02-08,6,Maryland
534,1980,2022-02-08,5,New York
307,813,2022-02-08,4,Ohio
561,722,2022-02-08,1,New York
619,431,2022-02-08,5,Wisconsin
911,1328,2022-02-08,9,West Virginia
968,1246,2022-02-08,6,New Jersey
126,1475,2022-02-08,1,New York
348,2,2022-02-08,5,Pennsylvania
650,1235,2022-02-08,1,California
387,1976,2022-02-08,9,Texas
928,142,2022-02-08,9,Wisconsin
531,1681,2022-02-08,8,Michigan
320,939,2022-02-09,5,New York
234,725,2022-02-09,3,Pennsylvania
727,358,2022-02-09,4,Ohio
720,1719,2022-02-09,4,California
863,1603,2022-02-09,4,Indiana
951,1013,2022-02-09,4,Illinois
277,1974,2022-02-09,5,California
397,1301,2022-02-09,7,Delaware
639,1396,2022-02-09,7,Utah
704,143,2022-02-09,7,California
900,708,2022-02-09,6,Texas
676,167,2022-02-09,1,Utah
926,748,2022-02-09,3,Texas
573,51,2022-02-09,7,California
855,1639,2022-02-09,7,Georgia
308,409,2022-02-09,4,Colorado
890,1555,2022-02-09,5,Texas
657,558,2022-02-09,4,Nevada
615,571,2022-02-09,4,Georgia
263,1783,2022-02-09,10,Texas
812,156,2022-02-09,5,Maryland
255,1919,2022-02-09,1,Florida
603,366,2022-02-09,9,Florida
632,1879,2022-02-09,7,New Mexico
563,74,2022-02-09,9,Florida
373,1474,2022-02-09,8,Florida
829,1242,2022-02-09,5,Georgia
819,1882,2022-02-09,6,Illinois
674,1471,2022-02-09,7,Pennsylvania
753,523,2022-02-09,8,Indiana
349,246,2022-02-09,4,New York
549,150,2022-02-09,8,Wyoming
797,74,2022-02-09,8,Pennsylvania
256,707,2022-02-09,6,Pennsylvania
927,959,2022-02-09,5,Kentucky
317,1520,2022-02-09,1,Ohio
688,1574,2022-02-09,6,Ohio
399,1295,2022-02-09,10,Texas
179,1269,2022-02-09,5,Washington
324,1976,2022-02-09,10,Pennsylvania
491,450,2022-02-09,1,California
580,155,2022-02-09,4,Florida
254,261,2022-02-09,6,Ohio
502,694,2022-02-09,1,Georgia
125,319,2022-02-09,10,North Carolina
187,1554,2022-02-09,4,Florida
938,405,2022-02-09,4,Michigan
155,237,2022-02-09,3,West Virginia
319,237,2022-02-09,8,Florida
886,1844,2022-02-09,8,Idaho
634,1048,2022-02-10,3,Arizona
537,1410,2022-02-10,10,Virginia
955,1397,2022-02-10,4,California
992,516,2022-02-10,8,Massachusetts
802,1269,2022-02-10,2,California
118,1231,2022-02-10,10,Illinois
629,623,2022-02-10,4,New York
828,1873,2022-02-10,2,New York
714,360,2022-02-10,7,Texas
640,1441,2022-02-10,9,California
131,1909,2022-02-10,5,Pennsylvania
301,1410,2022-02-10,4,Texas
498,1269,2022-02-10,2,New York
213,1715,2022-02-10,3,Oklahoma
538,1119,2022-02-10,4,Ohio
973,1584,2022-02-10,1,New York
100,1639,2022-02-10,6,Maryland
599,121,2022-02-10,9,Florida
453,959,2022-02-10,4,New York
925,823,2022-02-10,5,Montana
530,1113,2022-02-10,4,California
633,1340,2022-02-10,10,Connecticut
574,1898,2022-02-10,4,Indiana
241,1049,2022-02-10,9,Oregon
207,1030,2022-02-10,6,Wisconsin
922,1606,2022-02-10,6,Florida
684,1820,2022-02-10,7,Texas
734,922,2022-02-10,5,Massachusetts
690,1384,2022-02-10,6,Oklahoma
855,1179,2022-02-10,10,Michigan
376,1907,2022-02-10,5,New York
756,1792,2022-02-10,8,Virginia
987,925,2022-02-10,2,Illinois
502,1653,2022-02-10,8,California
851,366,2022-02-10,6,Idaho
787,868,2022-02-10,3,New Jersey
606,1909,2022-02-10,2,Pennsylvania
902,1030,2022-02-10,2,Florida
383,1653,2022-02-10,9,Texas
908,1339,2022-02-10,9,Kansas
226,41,2022-02-10,10,Florida
731,500,2022-02-10,2,Florida
214,1273,2022-02-10,8,Virginia
566,1379,2022-02-10,3,Alabama
415,1269,2022-02-10,4,Indiana
698,1415,2022-02-10,2,Ohio
415,1655,2022-02-10,9,Minnesota
540,1903,2022-02-10,2,Arizona
244,1676,2022-02-10,2,Washington
148,1706,2022-02-11,1,Ohio
365,995,2022-02-11,10,Ohio
533,1781,2022-02-11,8,Nebraska
803,1532,2022-02-11,8,California
723,366,2022-02-11,5,Florida
476,1475,2022-02-11,9,California
680,812,2022-02-11,1,Maryland
355,2,2022-02-11,8,Indiana
409,395,2022-02-11,8,California
221,1478,2022-02-11,8,Maryland
824,677,2022-02-11,9,Pennsylvania
548,156,2022-02-11,3,North Carolina
580,364,2022-02-11,10,California
657,1156,2022-02-11,10,Texas
375,13,2022-02-11,6,Iowa
166,900,2022-02-11,8,California
806,1533,2022-02-11,3,Florida
364,1312,2022-02-11,7,South Carolina
144,14,2022-02-11,7,California
891,450,2022-02-11,3,Arkansas
480,1188,2022-02-11,2,Idaho
597,1656,2022-02-11,1,Texas
148,467,2022-02-11,5,Texas
576,601,2022-02-11,1,Michigan
475,901,2022-02-11,2,California
227,324,2022-02-11,8,Texas
495,2,2022-02-11,5,Florida
211,973,2022-02-11,10,Indiana
806,1365,2022-02-11,2,South Carolina
940,1253,2022-02-11,1,Texas
638,179,2022-02-11,3,Texas
434,1548,2022-02-11,2,California
989,162,2022-02-11,2,Texas
420,1441,2022-02-11,5,New York
537,318,2022-02-11,7,Virginia
461,1050,2022-02-11,7,New Jersey
417,1117,2022-02-11,6,New Jersey
422,489,2022-02-11,1,Connecticut
839,1800,2022-02-11,5,New York
582,1311,2022-02-11,2,Illinois
279,1092,2022-02-11,6,New York
760,1664,2022-02-12,6,Missouri
525,176,2022-02-12,2,Massachusetts
698,262,2022-02-12,7,Texas
455,1185,2022-02-12,2,Michigan
983,1938,2022-02-12,7,Florida
359,248,2022-02-12,6,Texas
161,1947,2022-02-12,9,Pennsylvania
795,937,2022-02-12,1,New York
282,1197,2022-02-12,8,Alabama
854,846,2022-02-12,4,Michigan
487,41,2022-02-12,6,California
397,660,2022-02-12,5,Illinois
535,748,2022-02-12,6,New York
248,1886,2022-02-12,1,Texas
760,1441,2022-02-12,9,Pennsylvania
411,1126,2022-02-12,6,California
202,769,2022-02-12,9,New Jersey
809,259,2022-02-12,8,New York
945,1181,2022-02-12,4,South Carolina
340,1712,2022-02-12,1,Georgia
578,638,2022-02-12,5,New York
769,1189,2022-02-12,3,Texas
711,347,2022-02-12,10,Washington
190,1603,2022-02-12,3,Colorado
652,1795,2022-02-12,9,Pennsylvania
264,1119,2022-02-12,3,North Carolina
273,19,2022-02-12,7,Texas
890,748,2022-02-12,4,Florida
509,1371,2022-02-12,3,Florida
427,1728,2022-02-12,3,Pennsylvania
134,748,2022-02-12,2,Pennsylvania
881,52,2022-02-12,6,Texas
458,1605,2022-02-12,1,Florida
974,1088,2022-02-12,10,Texas
293,305,2022-02-12,6,Texas
543,1645,2022-02-12,3,North Carolina
212,4,2022-02-12,1,North Carolina
544,849,2022-02-12,5,Pennsylvania
238,1305,2022-02-12,10,Ohio
311,1594,2022-02-12,9,North Carolina
762,1584,2022-02-12,5,Texas
607,51,2022-02-12,8,Georgia
697,871,2022-02-12,7,Connecticut
621,1011,2022-02-12,1,Georgia
824,977,2022-02-12,10,Illinois
711,1744,2022-02-12,7,Texas
227,1643,2022-02-12,2,Georgia
600,1655,2022-02-13,2,California
476,618,2022-02-13,3,Ohio
185,219,2022-02-13,2,Washington
335,1641,2022-02-13,1,Ohio
932,1410,2022-02-13,3,Maryland
153,1334,2022-02-13,7,Florida
748,467,2022-02-13,6,Nebraska
809,419,2022-02-13,9,South Carolina
431,291,2022-02-13,4,Massachusetts
337,205,2022-02-13,1,Florida
997,648,2022-02-13,5,South Dakota
784,1140,2022-02-13,7,New Jersey
122,1532,2022-02-13,1,Virginia
298,335,2022-02-13,5,Georgia
567,1655,2022-02-13,7,Florida
764,79,2022-02-13,8,Florida
345,791,2022-02-13,10,North Carolina
443,19,2022-02-13,1,New Jersey
481,115,2022-02-13,1,Michigan
715,450,2022-02-13,7,New York
378,1158,2022-02-13,8,California
946,1513,2022-02-13,5,Ohio
714,162,2022-02-13,7,North Carolina
375,1862,2022-02-13,3,Pennsylvania
190,1928,2022-02-13,5,Texas
944,1548,2022-02-13,8,Utah
691,1371,2022-02-13,10,New York
665,1713,2022-02-13,2,California
958,1886,2022-02-13,5,California
735,490,2022-02-13,4,Washington
634,1248,2022-02-13,3,Arizona
354,535,2022-02-13,6,New York
885,1721,2022-02-13,4,Texas
156,1719,2022-02-13,9,Indiana
728,1561,2022-02-13,6,South Carolina
507,1919,2022-02-13,8,Mississippi
705,593,2022-02-13,6,Tennessee
721,1940,2022-02-13,4,Virginia
351,865,2022-02-13,6,Wisconsin
720,1206,2022-02-13,6,New York
490,1738,2022-02-13,7,Maryland
268,859,2022-02-13,7,Georgia
954,248,2022-02-13,5,Indiana
189,94,2022-02-13,8,Illinois
512,431,2022-02-13,5,Missouri
900,1974,2022-02-13,6,Pennsylvania
959,1653,2022-02-13,6,Texas
938,213,2022-02-13,10,Arkansas
854,544,2022-02-13,8,New Jersey
508,1547,2022-02-13,5,California
747,585,2022-02-13,8,New York
974,660,2022-02-13,3,Mississippi
163,1269,2022-02-13,1,Minnesota
720,1179,2022-02-13,10,North Carolina
665,1484,2022-02-13,4,Florida
454,1119,2022-02-13,8,Texas
505,1378,2022-02-13,1,Oregon
220,786,2022-02-13,2,Texas
140,984,2022-02-14,6,California
239,1793,2022-02-14,1,Wisconsin
131,1595,2022-02-14,9,Texas
303,172,2022-02-14,7,Georgia
673,807,2022-02-14,7,Louisiana
173,571,2022-02-14,5,New York
604,1653,2022-02-14,2,New York
948,690,2022-02-14,2,Minnesota
872,1119,2022-02-14,5,Wisconsin
437,986,2022-02-14,4,Virginia
447,1068,2022-02-14,1,Oklahoma
542,1950,2022-02-14,9,California
316,205,2022-02-14,2,Arizona
999,1040,2022-02-14,2,Texas
425,867,2022-02-14,9,Florida
900,489,2022-02-14,2,California
597,1794,2022-02-14,5,Wisconsin
138,1179,2022-02-14,1,Texas
260,1374,2022-02-14,4,Texas
690,520,2022-02-14,6,Connecticut
134,1664,2022-02-14,1,Louisiana
503,419,2022-02-14,3,New York
458,687,2022-02-14,9,Texas
282,848,2022-02-14,4,Pennsylvania
188,1944,2022-02-14,3,Virginia
975,399,2022-02-14,5,Massachusetts
253,528,2022-02-14,7,Washington
380,30,2022-02-14,10,Florida
589,407,2022-02-14,5,California
585,1286,2022-02-14,6,Texas
884,1281,2022-02-14,6,Georgia
700,1372,2022-02-14,10,Texas
713,1139,2022-02-14,1,Florida
843,502,2022-02-14,1,Indiana
552,951,2022-02-14,3,Minnesota
185,288,2022-02-15,9,California
632,1533,2022-02-15,5,North Carolina
253,1905,2022-02-15,1,California
201,472,2022-02-15,9,New York
140,1130,2022-02-15,10,Maine
834,1896,2022-02-15,9,Michigan
758,327,2022-02-15,4,California
676,1569,2022-02-15,5,California
747,1728,2022-02-15,4,Illinois
144,951,2022-02-15,1,New York
306,1928,2022-02-15,10,California
169,614,2022-02-15,5,Illinois
774,155,2022-02-15,5,Washington
343,1800,2022-02-15,6,South Carolina
741,510,2022-02-15,10,Maryland
832,784,2022-02-15,7,Connecticut
142,537,2022-02-15,6,Maryland
511,1425,2022-02-15,1,West Virginia
551,1372,2022-02-15,3,Louisiana
332,318,2022-02-15,4,Florida
647,537,2022-02-15,2,Delaware
287,389,2022-02-15,10,New Mexico
279,1838,2022-02-15,10,California
967,1538,2022-02-15,9,Georgia
204,571,2022-02-15,3,Arizona
507,320,2022-02-15,1,California
495,467,2022-02-15,8,Colorado
345,1811,2022-02-15,9,Michigan
320,1311,2022-02-15,1,Mississippi
991,558,2022-02-15,2,New Jersey
388,56,2022-02-15,8,Colorado
937,4,2022-02-15,9,Arkansas
343,155,2022-02-15,3,Rhode Island
845,1088,2022-02-15,10,California
604,1437,2022-02-15,7,Michigan
652,798,2022-02-15,8,Florida
245,1739,2022-02-15,8,California
578,937,2022-02-15,7,Michigan
262,283,2022-02-16,3,California
660,1155,2022-02-16,1,Florida
647,1311,2022-02-16,1,Georgia
527,1595,2022-02-16,4,California
632,1533,2022-02-16,1,California
368,156,2022-02-16,4,Nebraska
799,871,2022-02-16,5,Texas
558,1371,2022-02-16,7,Utah
148,1974,2022-02-16,5,Florida
852,557,2022-02-16,7,Texas
683,52,2022-02-16,8,New York
192,1744,2022-02-16,6,California
715,1558,2022-02-16,2,New York
750,1088,2022-02-16,6,Wisconsin
607,1644,2022-02-16,7,Tennessee
377,880,2022-02-16,4,Florida
228,616,2022-02-16,5,Minnesota
850,1108,2022-02-16,4,Illinois
436,1092,2022-02-16,6,Indiana
242,526,2022-02-16,3,South Carolina
229,869,2022-02-16,9,Colorado
645,1683,2022-02-16,3,Florida
702,809,2022-02-16,1,Kansas
340,151,2022-02-16,8,Georgia
415,100,2022-02-16,9,Florida
545,472,2022-02-16,7,California
617,318,2022-02-16,6,California
773,176,2022-02-16,10,New York
153,1907,2022-02-16,10,Wisconsin
417,107,2022-02-16,9,Alabama
979,541,2022-02-16,2,Ohio
520,973,2022-02-16,5,Arkansas
889,1267,2022-02-16,1,California
819,1956,2022-02-16,6,Iowa
731,1538,2022-02-16,4,Texas
354,1948,2022-02-16,5,Alaska
791,1532,2022-02-16,1,Massachusetts
228,1974,2022-02-16,9,Colorado
292,1170,2022-02-16,4,California
378,1001,2022-02-16,1,California
970,1806,2022-02-16,7,Illinois
336,1576,2022-02-16,9,Tennessee
405,1653,2022-02-16,1,Oklahoma
943,1775,2022-02-16,5,Pennsylvania
579,535,2022-02-16,5,California
355,1068,2022-02-16,8,New York
819,1181,2022-02-16,2,Maryland
848,150,2022-02-16,4,Florida
465,908,2022-02-16,2,Florida
468,1964,2022-02-16,9,California
546,993,2022-02-16,7,New Jersey
566,1771,2022-02-16,2,New Jersey
329,769,2022-02-16,7,Texas
388,1639,2022-02-16,5,California
255,1770,2022-02-16,7,Indiana
502,858,2022-02-16,2,Ohio
536,1428,2022-02-17,7,Texas
222,833,2022-02-17,1,Indiana
287,798,2022-02-17,3,California
241,1126,2022-02-17,6,Mississippi
730,1026,2022-02-17,2,Texas
309,1340,2022-02-17,6,California
178,248,2022-02-17,7,Arkansas
143,45,2022-02-17,7,Texas
565,539,2022-02-17,4,Illinois
278,1299,2022-02-17,9,Ohio
800,638,2022-02-17,4,Ohio
541,1829,2022-02-17,10,Texas
208,1605,2022-02-17,3,West Virginia
638,1538,2022-02-17,8,Washington
296,1397,2022-02-17,2,Michigan
384,165,2022-02-17,5,Utah
721,1130,2022-02-17,8,New York
910,335,2022-02-17,3,Texas
307,175,2022-02-17,1,North Carolina
322,1721,2022-02-17,6,Florida
980,248,2022-02-17,1,New York
908,1470,2022-02-17,1,Connecticut
352,1170,2022-02-17,5,South Carolina
339,1814,2022-02-17,7,Ohio
388,431,2022-02-17,10,Illinois
902,1942,2022-02-17,8,Minnesota
933,237,2022-02-17,1,California
579,1827,2022-02-17,3,Indiana
553,165,2022-02-17,3,North Carolina
705,1766,2022-02-17,5,New York
749,1105,2022-02-17,4,New York
205,1882,2022-02-17,5,Washington
491,540,2022-02-17,5,Georgia
554,937,2022-02-17,10,Indiana
878,1838,2022-02-17,2,Arkansas
217,1251,2022-02-17,4,Texas
604,922,2022-02-17,4,Texas
108,1520,2022-02-17,2,Idaho
282,1961,2022-02-17,6,Washington
536,930,2022-02-17,10,Maryland
335,389,2022-02-17,6,Michigan
658,1721,2022-02-17,3,Hawaii
768,1655,2022-02-17,2,Illinois
458,1082,2022-02-17,4,Florida
160,1470,2022-02-17,1,West Virginia
984,777,2022-02-17,4,Washington
141,125,2022-02-17,5,Tennessee
878,1088,2022-02-17,5,Virginia
100,1084,2022-02-17,7,Minnesota
731,1627,2022-02-17,2,Massachusetts
541,1441,2022-02-18,4,New York
659,1909,2022-02-18,3,Ohio
600,1999,2022-02-18,9,Georgia
760,1854,2022-02-18,3,North Carolina
954,522,2022-02-18,4,West Virginia
848,322,2022-02-18,4,Washington
953,881,2022-02-18,9,North Carolina
721,1341,2022-02-18,9,Arizona
840,993,2022-02-18,9,Florida
960,1976,2022-02-18,6,Illinois
773,1794,2022-02-18,4,California
373,1550,2022-02-18,2,Ohio
145,939,2022-02-18,8,California
500,1317,2022-02-18,5,Kentucky
581,539,2022-02-18,5,Georgia
342,447,2022-02-18,10,California
980,1541,2022-02-18,4,California
287,1285,2022-02-18,9,Texas
604,677,2022-02-18,3,Iowa
315,1655,2022-02-18,2,Texas
689,1914,2022-02-18,9,Florida
779,741,2022-02-18,8,Texas
893,179,2022-02-18,4,New York
572,1058,2022-02-18,5,Oregon
156,1150,2022-02-18,10,California
825,756,2022-02-18,10,New Jersey
809,1506,2022-02-18,5,Texas
800,1886,2022-02-18,6,North Carolina
831,952,2022-02-18,3,Nebraska
107,1471,2022-02-18,7,Virginia
127,1530,2022-02-18,8,Indiana
248,1547,2022-02-18,4,Michigan
486,1392,2022-02-18,2,North Carolina
961,1150,2022-02-18,6,New Jersey
134,1306,2022-02-18,8,California
906,1269,2022-02-18,7,Pennsylvania
456,614,2022-02-18,4,Kentucky
295,1425,2022-02-18,10,Oregon
602,1584,2022-02-18,5,Indiana
879,1491,2022-02-18,7,Maryland
832,1532,2022-02-18,5,Texas
926,450,2022-02-18,8,California
971,742,2022-02-18,5,Pennsylvania
681,1450,2022-02-18,6,Kentucky
641,172,2022-02-18,5,Illinois
566,1368,2022-02-19,9,California
866,156,2022-02-19,1,Pennsylvania
788,257,2022-02-19,7,Hawaii
258,739,2022-02-19,10,New York
381,409,2022-02-19,10,Kansas
166,1016,2022-02-19,4,Wisconsin
839,588,2022-02-19,6,Michigan
706,1250,2022-02-19,2,North Carolina
175,1884,2022-02-19,3,California
972,248,2022-02-19,1,Texas
616,1000,2022-02-19,7,South Carolina
487,162,2022-02-19,3,Ohio
471,1179,2022-02-19,6,Hawaii
129,735,2022-02-19,4,New York
430,20,2022-02-19,8,Florida
790,859,2022-02-19,10,Florida
314,1946,2022-02-19,10,New York
404,1974,2022-02-19,3,Virginia
837,1824,2022-02-19,4,Texas
336,162,2022-02-19,2,Kansas
157,1134,2022-02-19,8,Maryland
779,368,2022-02-19,10,South Carolina
951,703,2022-02-19,2,Washington
483,865,2022-02-19,8,Minnesota
348,1794,2022-02-19,9,Indiana
735,1253,2022-02-19,6,Michigan
503,1583,2022-02-19,9,Oklahoma
756,1495,2022-02-19,2,Tennessee
259,708,2022-02-19,2,Texas
373,77,2022-02-19,5,Washington
267,1744,2022-02-19,3,Wisconsin
118,1418,2022-02-19,7,Texas
722,1131,2022-02-19,7,Washington
318,386,2022-02-19,9,Wisconsin
292,1733,2022-02-19,10,Oklahoma
828,1048,2022-02-19,8,Texas
972,144,2022-02-19,10,California
735,1886,2022-02-19,6,New York
351,1976,2022-02-19,8,California
947,1301,2022-02-19,6,Oklahoma
838,1931,2022-02-19,2,New Hampshire
769,819,2022-02-19,8,New York
940,1747,2022-02-20,4,Texas
125,1896,2022-02-20,10,Michigan
931,258,2022-02-20,2,Maryland
670,118,2022-02-20,8,New York
215,871,2022-02-20,7,Michigan
201,1716,2022-02-20,2,Maryland
149,303,2022-02-20,10,Texas
804,1619,2022-02-20,1,Texas
982,235,2022-02-20,3,New Jersey
745,1747,2022-02-20,3,California
524,1170,2022-02-20,5,Utah
107,1771,2022-02-20,6,Missouri
915,871,2022-02-20,2,New York
933,639,2022-02-20,1,Texas
617,954,2022-02-20,9,Iowa
471,366,2022-02-20,6,Texas
581,676,2022-02-20,2,California
734,207,2022-02-20,7,Virginia
821,1371,2022-02-20,1,Tennessee
936,724,2022-02-20,7,Florida
795,1860,2022-02-20,7,Alabama
108,914,2022-02-20,8,Louisiana
174,1838,2022-02-20,8,Illinois
203,318,2022-02-20,2,Florida
553,765,2022-02-20,10,Illinois
150,629,2022-02-20,9,Rhode Island
204,385,2022-02-20,4,New York
133,93,2022-02-20,9,Virginia
850,726,2022-02-20,2,Florida
658,1000,2022-02-20,1,Massachusetts
615,1475,2022-02-20,5,Illinois
288,1844,2022-02-20,10,New York
146,992,2022-02-20,2,North Carolina
288,703,2022-02-20,5,North Carolina
879,599,2022-02-20,3,Minnesota
420,692,2022-02-20,4,Pennsylvania
758,55,2022-02-20,6,South Carolina
137,833,2022-02-20,3,Colorado
994,362,2022-02-20,7,New Mexico
848,1926,2022-02-20,6,Texas
330,1884,2022-02-20,7,Nevada
816,47,2022-02-20,4,Minnesota
366,407,2022-02-20,8,South Carolina
210,191,2022-02-20,7,Michigan
462,1655,2022-02-20,8,Tennessee
221,4,2022-02-20,4,California
786,1441,2022-02-20,7,Oregon
926,309,2022-02-20,2,New York
914,1992,2022-02-20,2,Pennsylvania
931,1854,2022-02-20,6,North Carolina
908,327,2022-02-20,10,New Jersey
646,407,2022-02-20,7,Massachusetts
910,228,2022-02-20,6,Georgia
882,677,2022-02-21,10,North Carolina
650,349,2022-02-21,5,Kansas
937,544,2022-02-21,6,Texas
366,1919,2022-02-21,3,Iowa
936,210,2022-02-21,2,Tennessee
975,1898,2022-02-21,7,Washington
621,517,2022-02-21,2,Colorado
993,837,2022-02-21,8,New York
257,677,2022-02-21,6,South Carolina
515,1267,2022-02-21,4,Indiana
744,511,2022-02-21,7,Pennsylvania
120,1438,2022-02-21,2,Alabama
416,1747,2022-02-21,9,New York
329,1854,2022-02-21,10,Illinois
693,141,2022-02-21,6,California
301,1867,2022-02-21,7,Indiana
588,943,2022-02-21,3,Louisiana
231,1712,2022-02-21,3,Massachusetts
722,1438,2022-02-21,3,Washington
458,551,2022-02-21,7,Virginia
955,1547,2022-02-21,1,Massachusetts
681,1661,2022-02-21,4,Florida
641,1670,2022-02-21,6,California
572,1073,2022-02-21,3,North Carolina
361,1584,2022-02-21,9,West Virginia
206,521,2022-02-21,1,North Carolina
680,1008,2022-02-21,5,Massachusetts
986,1540,2022-02-21,5,Kansas
419,1040,2022-02-21,5,New York
250,1050,2022-02-21,1,Minnesota
845,1562,2022-02-21,3,Florida
847,366,2022-02-21,7,Nevada
138,1131,2022-02-21,1,Mississippi
883,1976,2022-02-21,8,California
340,319,2022-02-21,10,Maine
197,1884,2022-02-21,2,Louisiana
360,1181,2022-02-21,2,Ohio
393,1082,2022-02-21,8,Illinois
333,1639,2022-02-21,9,Texas
342,1519,2022-02-21,10,Michigan
976,359,2022-02-21,7,Ohio
409,570,2022-02-21,6,California
878,855,2022-02-21,10,Mississippi
505,1300,2022-02-21,5,Illinois
776,1544,2022-02-21,8,Illinois
255,877,2022-02-21,1,Alabama
